mission_code,filename,prompt_text,background_type,category
PG-MATH-3.3.52,color_green.webp,"A single color is the forest green leaf, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-3.3.52,pots_count.webp,"A single rainbow paint pots do you see on the table, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-3.3.52,balloons_count.webp,"A single 7 rainbow balloons floating high, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-3.3.52,orange_mix.webp,"A single color is made by mixing red & yellow, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-3.3.52,green_mix.webp,"A single color is made by mixing blue & yellow, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-3.3.52,purple_mix.webp,"A single color is made by mixing red & blue, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-3.3.52,love_speak.webp,"A single i love colours, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.1.53,big_dino.webp,"A single animal is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,tiny_mouse.webp,"A single animal is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,big_apple.webp,"A single big red apple, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,small_ball.webp,"A single small yellow ball, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,big_tree.webp,"A single tree is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,size_speak.webp,"A single big and small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.1.53,dino_speak.webp,"A single giant dinosaur, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.1.53,dino_count.webp,"A single big dinosaurs do you see in the valley, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-4.1.53,mouse_count.webp,"A single 5 tiny mice eating cheese, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-4.1.53,big_box.webp,"A single box is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,small_star.webp,"A single star is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,big_house.webp,"A single house is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,small_rock.webp,"A single rock is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.53,badge_size.webp,"A single final big & small detective badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,big_chest.webp,"A single pirate chest is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,small_ship.webp,"A single pirate ship is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,big_coin.webp,"A single big gold coin, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,pirate_speak.webp,"A single pirate chest size sort, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.1.54,treasure_speak.webp,"A single big treasure, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.1.54,coins_count.webp,"A single big gold coins are in the chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-4.1.54,gems_count.webp,"A single 3 small ruby gems on the map, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-4.1.54,big_hat.webp,"A single pirate hat is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,small_key.webp,"A single picture with 1 small key, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,ahoy_speak.webp,"A single ahoy pirate, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.1.54,big_scope.webp,"A single telescope is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,small_island.webp,"A single island is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.1.54,badge_pirate.webp,"A single final pirate treasure chest size badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,tall_giraffe.webp,"A single safari animal is tall, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,short_meerkat.webp,"A single animal is short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,tall_tree.webp,"A single tall safari coconut tree, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,short_bush.webp,"A single short bush in the savanna, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,tall_ladder.webp,"A single ladder is tall, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,height_speak.webp,"A single tall and short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.2.55,giraffe_speak.webp,"A single tall giraffe, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.2.55,giraffe_count.webp,"A single tall giraffes are eating leaves, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-4.2.55,meerkat_count.webp,"A single 6 short meerkats standing on guard, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-4.2.55,tall_tower.webp,"A single tower is tall, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,short_grass.webp,"A single grass is short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,measure_speak.webp,"A single i can measure height, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.2.55,tall_building.webp,"A single building is tall, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,short_fence.webp,"A single fence is short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.2.55,badge_height.webp,"A single final height quest master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,long_snake.webp,"A single jungle animal is long, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,short_caterpillar.webp,"A single insect is short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,long_ruler.webp,"A single long wooden ruler, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,short_ribbon.webp,"A single short ribbon on the gift, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,long_train.webp,"A single toy train is long, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,length_speak.webp,"A single long and short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.3.56,snake_speak.webp,"A single long snake, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.3.56,snake_count.webp,"A single long snakes are slithering on the rock, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-4.3.56,cat_count.webp,"A single 5 short caterpillars on the leaf, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-4.3.56,long_rope.webp,"A single jump rope is long, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,short_pencil.webp,"A single pencil is short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,compare_speak.webp,"A single i can compare length, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.3.56,long_bridge.webp,"A single bridge is long, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,short_tail.webp,"A single tail is short, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.3.56,badge_length.webp,"A single final length challenge master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,heavy_elephant.webp,"A single jungle animal is heavy, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,light_feather.webp,"A single object is light, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,heavy_stone.webp,"A single heavy stone boulder, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,light_balloon.webp,"A single light party balloon floating in air, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,heavy_truck.webp,"A single vehicle is heavy, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,weight_speak.webp,"A single heavy and light, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.4.57,elephant_speak.webp,"A single heavy elephant, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.4.57,elephant_count.webp,"A single heavy elephants do you see by the river, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-4.4.57,feather_count.webp,"A single 5 light feathers floating down, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-4.4.57,scale_heavy.webp,"A single weight scale has the heavy object down, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,light_float.webp,"A single object is light enough to float in wind, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,heavy_watermelon.webp,"A single fruit is heavy, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,light_kite.webp,"A single toy is light, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.4.57,badge_weight.webp,"A single final heavy & light master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,more_jug.webp,"A single container holds more liquid, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,less_cup.webp,"A single container holds less liquid, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,full_jar.webp,"A single container that is full of cookies, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,empty_glass.webp,"A single glass that is empty, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,more_bucket.webp,"A single bucket holds more water, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,capacity_speak.webp,"A single full and empty, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.5.58,moreless_speak.webp,"A single more and less, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-4.5.58,jug_count.webp,"A single full juice jugs are on the table, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-4.5.58,cookie_count.webp,"A single 5 cookies inside the full jar, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-4.5.58,full_bowl.webp,"A single bowl is full of fruit, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,empty_box.webp,"A single box is empty, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,more_pool.webp,"A single swimming pool holds more water, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,full_basket.webp,"A single basket is full of red apples, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-4.5.58,badge_capacity.webp,"A single final capacity quest master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,diff_duck.webp,"A single animal is different from the rest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,diff_banana.webp,"A single fruit is different from the apples, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,same_pair.webp,"A single pair that is exactly the same, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,samediff_speak.webp,"A single same and different, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.1.59,dog_pairs.webp,"A single matching dog pairs do you see, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-5.1.59,apple_same.webp,"A single 4 identical red apple cards, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-5.1.59,diff_car.webp,"A single toy is different from the bouncy balls, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,diff_bird.webp,"A single bird is different from the bluebirds, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,diff_speak.webp,"A single i can find what is different, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.1.59,diff_hat.webp,"A single hat is different from the birthday hats, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,diff_shoe.webp,"A single shoe is different from the red sneakers, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.1.59,badge_samediff.webp,"A single final same & different master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,red_basket.webp,"A single basket is for red fruits, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,yellow_basket.webp,"A single basket is for yellow fruits, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,basket_speak.webp,"A single fruit basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.2.60,apples_count.webp,"A single red apples are sorted in the red basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-5.2.60,bananas_count.webp,"A single 5 yellow bananas in the yellow basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-5.2.60,green_fruit.webp,"A single fruit belongs in the green basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,purple_fruit.webp,"A single fruit belongs in the purple basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,fruits_speak.webp,"A single i can sort fruits, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.2.60,red_choice.webp,"A single fruit goes into the red basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,orange_choice.webp,"A single fruit goes into the orange basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.2.60,badge_sort.webp,"A single final fruit sorting master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,circle_chest.webp,"A single toy chest is for circle toys, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,square_chest.webp,"A single toy chest is for square toys, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,shape_speak.webp,"A single sort by shape, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.3.61,chest_speak.webp,"A single toy chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.3.61,balls_count.webp,"A single round balls are inside the circle chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-5.3.61,boxes_count.webp,"A single 3 gift boxes inside the square chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,count_object
PG-MATH-5.3.61,circle_toy.webp,"A single toy belongs in the circle chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,tri_toy.webp,"A single toy belongs in the triangle chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,square_choice.webp,"A single toy goes into the square chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,circle_choice.webp,"A single toy goes into the circle chest, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.3.61,badge_toys.webp,"A single final toy sorting master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,big_wardrobe.webp,"A single wardrobe is for big clothes, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,small_basket.webp,"A single basket is for small socks, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,big_shirt.webp,"A single big shirt, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,clothes_speak.webp,"A single big and small clothes, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.4.62,shirts_count.webp,"A single big shirts are hung in the wardrobe, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-5.4.62,socks_count.webp,"A single 5 small socks in the laundry basket, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-5.4.62,big_coat.webp,"A single garment is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,small_sock.webp,"A single garment is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,big_shoe.webp,"A single shoe is big, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,small_hat.webp,"A single hat is small, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.4.62,badge_clothes.webp,"A single final clothes sorting master badge, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,fruit_crate.webp,"A single crate is for fruits, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,veg_crate.webp,"A single crate is for vegetables, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,sweet_fruit.webp,"A single item is a sweet fruit, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
PG-MATH-5.5.63,grocery_speak.webp,"A single fruits and vegetables, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.5.63,class_speak.webp,"A single market classification, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,speak_visual
PG-MATH-5.5.63,carrots_count.webp,"A single 4 orange carrots in the vegetable crate, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style",scene,count_object
PG-MATH-5.5.63,veg_choice.webp,"A single item is a vegetable, 2D soft-shaded children's illustration, friendly rounded shapes, vibrant saturated colors, clean simple composition, kid-friendly educational style, white background",white,multiple_choice
